order_id,order_date,customer_name,city,state,product,category,quantity,price,discount,total_amount,payment_method,sales_person
ORD-0000179,2025-01-22,Karen Campbell DVM,Reynoldsberg,Hawaii,Coffee Table,Furniture,1,8075.89,1.08,7988.67,Credit Card,Darrell Armstrong
ORD-0000180,2024-12-29,Robert Ortiz,North Michelleville,Colorado,Canned Beans,Grocery,4,14322.55,24.04,43517.64,Credit Card,Marie Jackson
ORD-0000181,2025-09-20,Megan Castillo DVM,North Timothy,Montana,Tablet,Electronics,6,31255.74,19.68,150627.66,Net Banking,Shawn Cunningham
ORD-0000182,2025-08-13,Donald Friedman,South Barbaraside,Alaska,Dress,Clothing,10,36551.31,6.72,340950.62,Net Banking,Steven Miller
ORD-0000183,2024-04-25,Jo Johnson,Barbermouth,Florida,Fitness Tracker,Sports,6,1477.19,24.34,6705.85,Cash,Katie Cervantes
ORD-0000184,2025-08-13,Tammy Davis,Suebury,Kansas,Sofa,Furniture,5,21597.48,8.19,99143.23,Credit Card,Katie Cervantes
ORD-0000185,2024-02-19,Richard Johnson,Lisachester,Rhode Island,Sneakers,Clothing,4,4637.81,11.29,16456.81,Debit Card,Heather Smith
ORD-0000186,2025-04-15,Lisa Lawrence,New Jordan,Missouri,Yoga Mat,Sports,9,5699.31,14.81,43697.18,Mobile Pay,Bryan Williams
ORD-0000187,2024-07-11,Tina Jensen,South Trevorburgh,Maine,Bluetooth Speaker,Electronics,10,20228.75,1.19,199880.28,Net Banking,Shawn Cunningham
ORD-0000188,2025-10-29,Kimberly Ramirez,West Michael,Ohio,Olive Oil,Grocery,5,31670.73,19.05,128187.28,Mobile Pay,Marie Jackson
ORD-0000189,2025-06-06,Scott Murray,Elizabethtown,Utah,Gaming Console,Electronics,7,10458.1,14.92,62284.26,Cash,Shawn Cunningham
ORD-0000190,2024-06-08,Mike Hogan,Lake Danielshire,Wisconsin,Jacket,Clothing,9,4625.78,23.27,31944.25,Mobile Pay,Marie Jackson
ORD-0000191,2025-10-23,Randall Cuevas Jr.,Moorehaven,Oklahoma,Smartphone,Electronics,1,34697.76,4.24,33226.57,Mobile Pay,Sean Cervantes
ORD-0000192,2024-11-13,Leslie Johnson,North Charles,New Hampshire,Bluetooth Speaker,Electronics,4,18387.02,11.89,64803.21,Net Banking,Angelica Garcia
ORD-0000193,2025-02-05,Kevin Murphy,Port Jessica,Ohio,Office Chair,Furniture,9,21711.23,6.04,183598.85,Mobile Pay,Sean Cervantes
ORD-0000194,2024-11-27,Kayla Howard,Andrewstad,Wisconsin,Dress,Clothing,9,17743.49,19.11,129174.38,Debit Card,Jesse Grimes
ORD-0000195,2024-04-18,Richard Ali,Howellfort,California,Fitness Tracker,Sports,3,37387.63,25.08,84032.44,Net Banking,Darrell Armstrong
ORD-0000196,2024-05-04,Harry Sullivan,Virginiaville,Maryland,Coffee Beans,Grocery,4,14239.28,14.25,48840.73,Debit Card,Darrell Armstrong
ORD-0000197,2025-07-21,James Hayes,Port Davidmouth,Utah,Bed Frame,Furniture,2,5153.48,26.7,7555.0,Net Banking,Sherry Stephens
ORD-0000198,2025-02-23,Kevin Smith,Pittstown,Tennessee,Camera,Electronics,8,23985.17,16.62,159990.68,Net Banking,Steven Miller
ORD-0000199,2024-03-02,Veronica Hampton,New Karenburgh,New Hampshire,Dress,Clothing,2,6505.9,11.46,11520.65,Cash,Marie Jackson
ORD-0000200,2025-05-27,Emily Armstrong,Wallmouth,Tennessee,Smart TV,Electronics,6,10192.12,11.99,53820.51,Net Banking,Shawn Cunningham
ORD-0000201,2025-06-24,Andrew Clark,Heatherborough,Arkansas,Football,Sports,5,22447.61,23.13,86277.39,Debit Card,Sean Cervantes
ORD-0000202,2024-02-19,Javier Torres,Lake Sean,Michigan,Yoga Mat,Sports,5,46270.61,22.29,179784.46,Net Banking,Heather Smith
ORD-0000203,2024-01-31,Travis Potter,Cameronton,Iowa,Coffee Table,Furniture,9,10417.16,20.82,74234.77,Net Banking,Sean Cervantes
ORD-0000204,2024-08-17,Victor Griffith,Lake Michaelside,Idaho,Bed Frame,Furniture,10,19894.53,9.2,180642.33,Net Banking,Steven Miller
ORD-0000205,2024-07-16,Dana Miles,Torresland,Colorado,Tablet,Electronics,9,40766.21,5.28,347523.79,Mobile Pay,Heather Smith
ORD-0000206,2025-04-02,Dana Pena,Youngview,Connecticut,Smart TV,Electronics,3,31213.38,3.93,89960.08,Credit Card,Marie Jackson
ORD-0000207,2025-05-05,Danielle Riggs,Lake Tiffany,Utah,Jeans,Clothing,7,15001.47,12.99,91369.45,Net Banking,Shawn Cunningham
ORD-0000208,2024-08-31,Matthew Powell,North Seanhaven,Idaho,Organic Milk,Grocery,2,44802.85,1.62,88154.09,Debit Card,Jesse Grimes
ORD-0000209,2025-11-13,Brian Campbell,Heathershire,Colorado,Cereal Box,Grocery,4,21740.61,7.69,80275.03,Cash,Heather Smith
ORD-0000210,2025-04-27,Adam Odom,East Donna,Michigan,Jacket,Clothing,6,15149.93,7.98,83645.79,Credit Card,Katie Cervantes
ORD-0000211,2025-01-21,Daniel Garcia,South Gary,Indiana,Sweater,Clothing,8,11911.62,27.07,69497.16,Credit Card,Rachel Allen DDS
ORD-0000212,2025-05-20,Laura Lopez,Jasonborough,North Carolina,Basketball Shoes,Sports,9,37809.1,10.83,303429.37,Net Banking,Shawn Cunningham
ORD-0000213,2024-09-09,Aaron Castillo,Nobleborough,Illinois,Canned Beans,Grocery,6,7064.69,5.55,40035.6,Cash,Katie Cervantes
ORD-0000214,2025-01-13,Reginald Rivera,Lynnstad,Louisiana,Organic Milk,Grocery,3,14603.79,22.22,34076.48,Net Banking,Bryan Williams
ORD-0000215,2024-11-10,Michael Allen,Port Thomasmouth,Iowa,Smart TV,Electronics,10,16638.66,16.27,139315.5,Credit Card,Katie Cervantes
ORD-0000216,2024-01-12,David Turner,Reynoldsfort,Arizona,Jacket,Clothing,7,28754.46,28.83,143251.84,Credit Card,Rachel Allen DDS
ORD-0000217,2024-06-20,Keith Snyder,East Patricia,Washington,Tennis Racket,Sports,2,15995.07,10.85,28519.21,Debit Card,Shawn Cunningham
ORD-0000218,2024-04-03,Tricia Williams,Lake Jeffreymouth,Minnesota,Football,Sports,4,858.6,14.4,2939.85,Mobile Pay,Sherry Stephens
ORD-0000219,2024-10-21,Kevin Cooper,West Jake,West Virginia,Office Chair,Furniture,3,218.83,0.51,653.14,Net Banking,Steven Miller
ORD-0000220,2024-08-30,Cesar Miller,Sheppardstad,Idaho,Bluetooth Speaker,Electronics,5,49236.92,4.94,234023.08,Credit Card,Jesse Grimes
ORD-0000221,2025-10-26,Roger Sanchez,Matthewburgh,Arkansas,Fitness Tracker,Sports,10,6266.18,10.14,56307.89,Net Banking,Sean Cervantes
ORD-0000222,2025-10-27,Kathleen Chase,Abigailborough,Rhode Island,Office Chair,Furniture,1,36459.41,19.9,29203.99,Credit Card,Angelica Garcia
ORD-0000223,2024-04-19,Pamela Fitzgerald,South Richardstad,North Carolina,Bluetooth Speaker,Electronics,10,39201.76,22.31,304558.47,Debit Card,Jesse Grimes
ORD-0000224,2024-07-03,Shannon Mcclure,New Amy,Wisconsin,Olive Oil,Grocery,4,38348.65,0.11,153225.87,Mobile Pay,Marie Jackson
ORD-0000225,2024-08-06,Ricky Rodriguez,New Kimberlyhaven,Pennsylvania,Bluetooth Speaker,Electronics,9,32224.04,13.59,250603.14,Cash,Katie Cervantes
ORD-0000226,2024-10-16,Jerry Barker,East Madelineshire,Iowa,Bluetooth Speaker,Electronics,9,46608.83,10.03,377405.68,Cash,Bryan Williams
ORD-0000227,2025-09-30,Mary Bishop,Port Thomas,Nevada,Football,Sports,6,33836.03,14.82,172929.18,Credit Card,Marie Jackson
ORD-0000228,2025-03-11,Mark Moore,Lake Hunter,Maine,Yoga Mat,Sports,3,34939.56,20.93,82880.13,Debit Card,Shawn Cunningham
ORD-0000229,2025-05-29,Andrew Davis,New Erin,West Virginia,Coffee Table,Furniture,2,21657.91,12.79,37775.73,Credit Card,Bryan Williams
ORD-0000230,2024-04-26,Tamara Mercado,West Davidport,Arkansas,Bookshelf,Furniture,3,39260.35,18.36,96156.45,Credit Card,Angelica Garcia
ORD-0000231,2025-05-12,Melody Ritter,North Emily,Washington,Camera,Electronics,6,40294.04,13.93,208086.48,Debit Card,Darrell Armstrong
ORD-0000232,2024-11-08,Matthew Luna,New Donna,Texas,Olive Oil,Grocery,4,49024.03,2.1,191978.1,Net Banking,Bryan Williams
ORD-0000233,2025-10-22,Christy Brown,East Lisafort,California,Basketball Shoes,Sports,7,49551.32,14.56,296356.53,Cash,Heather Smith
ORD-0000234,2024-06-23,Kathryn Harris,Valeriechester,Kentucky,Olive Oil,Grocery,4,33622.87,4.39,128587.3,Cash,Heather Smith
ORD-0000235,2025-05-09,Victor Schmidt,Johnport,Nevada,Sneakers,Clothing,10,28645.36,19.32,231110.76,Mobile Pay,Sherry Stephens
ORD-0000236,2024-11-02,Brad Powell,Bellmouth,Rhode Island,Jacket,Clothing,10,45991.84,15.37,389228.94,Net Banking,Shawn Cunningham
ORD-0000237,2024-08-28,Tammy Hicks,East Melaniehaven,Washington,Bluetooth Speaker,Electronics,7,27920.8,17.09,162043.95,Credit Card,Sean Cervantes
ORD-0000238,2025-05-27,Stephanie Gould,Livingstonchester,Rhode Island,Football,Sports,10,37507.06,22.29,291467.36,Credit Card,Angelica Garcia
ORD-0000239,2025-06-10,Natasha Payne,Fernandezbury,Oklahoma,Gaming Console,Electronics,2,30117.93,8.57,55073.65,Net Banking,Shawn Cunningham
ORD-0000240,2024-02-04,Timothy Holland,Monicafort,Washington,Yoga Mat,Sports,9,8632.34,27.17,56582.4,Debit Card,Steven Miller
ORD-0000241,2025-11-08,Stephanie Mcmahon,Geoffreyfort,South Dakota,Fitness Tracker,Sports,9,21846.15,18.58,160084.22,Debit Card,Katie Cervantes
ORD-0000242,2024-01-23,Charles Villa,Phillipsville,Vermont,Laptop,Electronics,1,24599.8,6.0,23123.81,Cash,Steven Miller
ORD-0000243,2025-10-19,Heather Evans,Ericaborough,Nevada,T-Shirt,Clothing,10,17063.06,4.69,162628.02,Mobile Pay,Sherry Stephens
ORD-0000244,2024-09-15,Cathy Roach,North Alexander,Indiana,Basketball Shoes,Sports,6,13828.3,13.14,72067.57,Debit Card,Rachel Allen DDS
ORD-0000245,2024-05-13,Wendy Cook,Garciahaven,Illinois,Dining Table,Furniture,9,26990.81,12.6,212309.71,Net Banking,Shawn Cunningham
ORD-0000246,2024-01-11,Paul Taylor,West Virginia,Colorado,T-Shirt,Clothing,3,38510.31,8.29,105953.42,Net Banking,Heather Smith
ORD-0000247,2025-12-12,Susan Warner,South Joseton,Idaho,Coffee Table,Furniture,10,1975.78,20.7,15667.94,Debit Card,Heather Smith
ORD-0000248,2024-11-18,Thomas Sosa,East Matthew,Maine,T-Shirt,Clothing,10,3525.05,7.11,32744.19,Mobile Pay,Steven Miller
ORD-0000249,2024-06-13,Todd Sparks,Baileystad,Texas,Office Chair,Furniture,9,30450.84,14.86,233332.61,Debit Card,Darrell Armstrong
ORD-0000250,2024-07-27,Mr. Mark Austin,Angelicamouth,Massachusetts,Sweater,Clothing,10,48985.66,0.44,487701.23,Cash,Heather Smith
ORD-0000251,2025-05-30,Travis Rogers,Mistyport,New Mexico,Dining Table,Furniture,9,11400.93,0.27,102331.33,Cash,Jesse Grimes
ORD-0000252,2025-08-13,Zachary Cross,Williamsville,South Dakota,Smartphone,Electronics,9,41180.05,18.45,302240.98,Net Banking,Sherry Stephens
ORD-0000253,2024-11-01,Mark Gomez MD,Rodriguezview,Texas,Jeans,Clothing,3,4962.48,10.69,13295.97,Cash,Sherry Stephens
ORD-0000254,2025-09-09,Larry Perez,Gibsonbury,Oregon,Basketball Shoes,Sports,1,41232.45,3.51,39785.19,Mobile Pay,Rachel Allen DDS
ORD-0000255,2025-12-28,Elizabeth Gill,Lopezfurt,Maine,Fitness Tracker,Sports,10,38781.8,17.26,320880.61,Mobile Pay,Katie Cervantes
ORD-0000256,2025-11-05,Kathleen Baker,Lake Chad,Indiana,Bookshelf,Furniture,10,28964.99,26.27,213558.87,Debit Card,Shawn Cunningham
ORD-0000257,2024-12-21,Brenda Mccall,Franklinshire,Wyoming,Organic Milk,Grocery,3,28601.98,29.31,60656.22,Net Banking,Katie Cervantes
ORD-0000258,2025-11-22,Tyler White,West Jacqueline,Minnesota,Basketball Shoes,Sports,2,11265.55,2.11,22055.69,Cash,Shawn Cunningham
ORD-0000259,2024-10-21,Wanda Brown,Gordonfort,Delaware,Coffee Beans,Grocery,9,26589.53,29.63,168399.47,Debit Card,Marie Jackson
ORD-0000260,2024-07-29,Mary Lynch,Lake Catherinehaven,Wyoming,Jacket,Clothing,3,2998.8,25.31,6719.41,Debit Card,Marie Jackson
ORD-0000261,2024-12-22,Daniel Black,West Johnview,Illinois,Dining Table,Furniture,7,9116.84,5.54,60282.37,Net Banking,Darrell Armstrong
ORD-0000262,2024-10-08,Linda Turner,Natashaside,Wyoming,Dress,Clothing,6,25448.29,29.1,108257.03,Net Banking,Steven Miller
ORD-0000263,2024-02-01,Karen Hernandez,Dakotashire,Mississippi,Sneakers,Clothing,6,43762.28,16.4,219511.6,Net Banking,Steven Miller
ORD-0000264,2025-08-23,Luis Young,Pittsview,Colorado,Football,Sports,6,23365.69,27.86,101136.05,Net Banking,Heather Smith
ORD-0000265,2024-06-29,Melissa Robinson,North Ashleyton,California,Dining Table,Furniture,9,2387.8,0.16,21455.82,Mobile Pay,Marie Jackson
ORD-0000266,2024-06-21,Patrick Jones,New Anthony,New Hampshire,Tablet,Electronics,8,41391.72,21.74,259145.28,Debit Card,Bryan Williams
ORD-0000267,2025-01-20,Bailey Morgan,North Courtneyborough,Maine,Fitness Tracker,Sports,8,10939.98,13.63,75590.89,Credit Card,Katie Cervantes
ORD-0000268,2025-08-10,Billy Harrington,Carlchester,Missouri,Laptop,Electronics,9,20274.25,26.43,134241.89,Net Banking,Heather Smith
ORD-0000269,2024-12-21,Jessica Fuller,East Kyle,North Carolina,Snack Pack,Grocery,5,41903.25,28.72,149343.18,Net Banking,Steven Miller
ORD-0000270,2024-06-28,Richard Cox,Rodriguezstad,New Mexico,Laptop,Electronics,2,9101.74,4.86,17318.79,Net Banking,Sean Cervantes
ORD-0000271,2024-07-13,Shannon Smith,Toddview,Vermont,Basketball Shoes,Sports,2,41455.33,6.71,77347.35,Mobile Pay,Marie Jackson
ORD-0000272,2024-09-13,Jeffrey Miller,Powelltown,Delaware,Yoga Mat,Sports,4,9766.78,5.83,36789.51,Cash,Darrell Armstrong
ORD-0000273,2024-04-15,David Adams,North Johnny,Indiana,Olive Oil,Grocery,3,46471.83,22.84,107572.99,Net Banking,Marie Jackson
ORD-0000274,2024-11-07,Ashley Carter,West Jack,Minnesota,Fitness Tracker,Sports,9,30197.21,7.47,251473.31,Net Banking,Sean Cervantes
ORD-0000275,2024-03-25,Tonya Vega,Lake Anna,Ohio,Sweater,Clothing,10,49147.98,3.15,475998.19,Cash,Steven Miller
ORD-0000276,2025-04-30,Juan Gonzalez,Dixonview,Ohio,Sweater,Clothing,2,20711.92,11.87,36506.83,Credit Card,Bryan Williams
ORD-0000277,2025-11-30,Wendy Richmond,New Ryan,North Carolina,Smartphone,Electronics,9,15243.39,8.0,126215.27,Net Banking,Shawn Cunningham
ORD-0000278,2025-02-15,Sara Davidson,Velasquezland,South Dakota,Laptop,Electronics,10,39325.24,8.62,359354.04,Debit Card,Katie Cervantes
ORD-0000279,2024-03-16,Kevin Clark,Heidibury,Delaware,Office Chair,Furniture,1,1914.47,15.41,1619.45,Cash,Angelica Garcia
ORD-0000280,2025-05-20,Vanessa Dean,Morganmouth,Vermont,Olive Oil,Grocery,9,46923.07,7.4,391056.87,Debit Card,Shawn Cunningham
ORD-0000281,2025-09-16,Theresa Stephens,Garyport,Oklahoma,Jeans,Clothing,2,25921.6,9.36,46990.68,Net Banking,Bryan Williams
ORD-0000282,2025-06-04,Elizabeth Barry,Priceport,New Mexico,Dining Table,Furniture,8,30032.98,6.11,225583.72,Cash,Katie Cervantes
ORD-0000283,2024-12-26,Logan Hurst,Alexischester,Connecticut,Sneakers,Clothing,2,8388.42,21.19,13221.83,Credit Card,Heather Smith
ORD-0000284,2025-08-22,Jimmy Mills,East Caroline,Oklahoma,Smart TV,Electronics,10,38375.73,4.36,367025.48,Debit Card,Rachel Allen DDS
ORD-0000285,2025-11-15,Joy Holland,Valerietown,South Dakota,Dining Table,Furniture,6,42977.67,6.87,240150.62,Net Banking,Shawn Cunningham
ORD-0000286,2024-10-19,Paula Pearson,Port Jennifer,Minnesota,Bed Frame,Furniture,1,24747.9,9.0,22520.59,Cash,Heather Smith
ORD-0000287,2024-09-14,April Ramsey,South George,Arizona,Jacket,Clothing,3,28638.9,6.29,80512.54,Net Banking,Shawn Cunningham
ORD-0000288,2025-07-25,Brian Haynes,West Johntown,Florida,Snack Pack,Grocery,9,37419.88,20.05,269254.75,Debit Card,Sherry Stephens
ORD-0000289,2025-06-16,Benjamin Turner,Lake Jaredton,New Hampshire,Dress,Clothing,10,23732.61,13.96,204195.38,Debit Card,Marie Jackson
ORD-0000290,2024-08-19,Vanessa Barnes,Smithhaven,South Carolina,Bookshelf,Furniture,6,38773.15,9.81,209817.02,Credit Card,Angelica Garcia
ORD-0000291,2025-04-24,Michelle Lee,Lake Carlosside,New Jersey,Wireless Earbuds,Electronics,8,45248.83,2.28,353737.25,Debit Card,Angelica Garcia
ORD-0000292,2024-03-11,David Morales,Kimberlyshire,Michigan,Basketball Shoes,Sports,8,1039.77,8.61,7601.97,Net Banking,Sean Cervantes
ORD-0000293,2024-06-15,Kathy Johnson,New Charlesfort,Kansas,Bookshelf,Furniture,7,23658.8,1.08,163822.99,Cash,Steven Miller
ORD-0000294,2025-03-16,Jerry Rogers,West Joshuaberg,Alaska,Olive Oil,Grocery,2,26399.29,6.84,49187.16,Net Banking,Angelica Garcia
ORD-0000295,2025-07-22,Joseph Ramirez,Jacobview,Florida,Football,Sports,7,17741.89,21.44,97566.2,Net Banking,Darrell Armstrong
ORD-0000296,2025-03-24,Kim Reid,Aaronchester,Pennsylvania,Bookshelf,Furniture,2,16164.07,4.9,30744.06,Net Banking,Bryan Williams
ORD-0000297,2024-05-14,Kayla Dougherty,Heathershire,Colorado,Yoga Mat,Sports,10,37885.07,15.03,321909.44,Net Banking,Heather Smith
ORD-0000298,2025-01-04,Heather Owens,Jasminebury,Illinois,Bluetooth Speaker,Electronics,8,24589.59,29.19,139295.11,Credit Card,Bryan Williams
ORD-0000299,2025-10-31,Jason Brown,South Danielleburgh,Vermont,Sofa,Furniture,3,9243.01,12.31,24315.59,Mobile Pay,Steven Miller
ORD-0000300,2025-03-04,Angela Luna,Murrayberg,Arkansas,T-Shirt,Clothing,2,10079.92,22.56,15611.78,Mobile Pay,Steven Miller
ORD-0000301,2025-04-11,Richard Barron,Diazville,Montana,T-Shirt,Clothing,7,12653.69,29.78,62197.95,Cash,Marie Jackson
ORD-0000302,2024-04-22,Matthew Simmons,Gibsonville,Oklahoma,Olive Oil,Grocery,5,20561.34,17.74,84568.79,Debit Card,Sean Cervantes
ORD-0000303,2025-04-20,Thomas Thompson DVM,Port Sara,Delaware,Dining Table,Furniture,10,24153.5,12.95,210256.22,Credit Card,Sean Cervantes
ORD-0000304,2025-12-14,Clifford Yates,East Katherine,Texas,Organic Milk,Grocery,6,34491.02,21.81,161811.17,Mobile Pay,Katie Cervantes
ORD-0000305,2025-05-19,Tracey Wright,South Dana,Nebraska,Football,Sports,10,21414.64,17.61,176435.22,Mobile Pay,Shawn Cunningham
ORD-0000306,2025-03-21,Roger Compton,Timothyborough,Pennsylvania,Football,Sports,10,1182.36,21.97,9225.96,Credit Card,Katie Cervantes
ORD-0000307,2024-01-29,Michelle Johnson,West Jack,Oklahoma,Sneakers,Clothing,9,14524.49,12.32,114615.66,Debit Card,Shawn Cunningham
ORD-0000308,2024-10-11,Allen Burnett,East David,Maine,Bluetooth Speaker,Electronics,3,49287.88,13.49,127916.83,Cash,Bryan Williams
ORD-0000309,2025-12-11,Ronald Navarro,Omarport,Arizona,Smart TV,Electronics,5,9093.59,2.71,44235.77,Credit Card,Marie Jackson
ORD-0000310,2024-05-30,Shannon Boyd,East Suzanne,Maine,Wireless Earbuds,Electronics,8,16657.96,22.38,103439.27,Mobile Pay,Steven Miller
ORD-0000311,2024-07-03,Patricia Evans,Lozanostad,Indiana,Coffee Beans,Grocery,1,29503.03,4.93,28048.53,Debit Card,Bryan Williams
ORD-0000312,2025-05-19,Christopher Thomas,Sanchezchester,Washington,Canned Beans,Grocery,7,44461.42,6.37,291404.59,Mobile Pay,Sherry Stephens
ORD-0000313,2024-01-03,Tammy Russell,East Matthewchester,Kansas,Yoga Mat,Sports,3,22653.38,10.97,60504.91,Mobile Pay,Sherry Stephens
ORD-0000314,2024-02-27,Steven Johnson,Parkton,California,Dining Table,Furniture,9,13275.91,1.88,117236.91,Credit Card,Bryan Williams
ORD-0000315,2024-09-06,Crystal Ross,Maddenburgh,New Hampshire,Olive Oil,Grocery,4,37297.08,24.54,112577.51,Cash,Angelica Garcia
ORD-0000316,2025-02-15,Jesse Davenport,East Andrew,California,Olive Oil,Grocery,4,30650.85,20.65,97285.8,Debit Card,Shawn Cunningham
ORD-0000317,2025-07-10,Eric Bradley,Lake Jill,Kansas,Dining Table,Furniture,1,26949.4,0.4,26841.6,Mobile Pay,Jesse Grimes
ORD-0000318,2024-07-09,Mary Morris,New Justin,Pennsylvania,Tennis Racket,Sports,5,15239.01,4.09,73078.67,Net Banking,Jesse Grimes
ORD-0000319,2024-11-18,Dawn Bennett,Millermouth,Ohio,Jacket,Clothing,5,40534.49,25.1,151801.67,Mobile Pay,Rachel Allen DDS
ORD-0000320,2025-12-04,Alexis Ewing,Bakerville,Idaho,Bluetooth Speaker,Electronics,3,12651.41,13.79,32720.34,Debit Card,Shawn Cunningham
ORD-0000321,2025-12-21,Christopher Rodgers,New Joshuatown,Ohio,Yoga Mat,Sports,1,31689.28,8.72,28925.97,Cash,Steven Miller
ORD-0000322,2025-09-19,James Allen,North Kelly,South Dakota,Jacket,Clothing,8,7982.67,27.85,46075.97,Mobile Pay,Angelica Garcia
ORD-0000323,2024-12-04,William Gonzalez,Anthonystad,North Dakota,Tablet,Electronics,2,7216.82,15.06,12259.93,Net Banking,Sherry Stephens
ORD-0000324,2024-04-18,Brooke Rodgers,Lake Danielleborough,Delaware,Yoga Mat,Sports,9,34684.88,5.95,293590.17,Credit Card,Shawn Cunningham
ORD-0000325,2024-07-20,Miranda Meyer,North James,Nevada,T-Shirt,Clothing,4,20063.87,10.24,72037.32,Mobile Pay,Steven Miller
ORD-0000326,2025-11-08,Adrian Vasquez,East Ashley,Louisiana,Wireless Earbuds,Electronics,10,19792.82,1.2,195553.06,Credit Card,Darrell Armstrong
ORD-0000327,2024-05-20,Alexander Johnson,Brianview,Louisiana,Yoga Mat,Sports,6,25723.71,1.92,151378.89,Cash,Darrell Armstrong
ORD-0000328,2025-03-28,David Whitehead,South Gabriel,North Carolina,Yoga Mat,Sports,4,39236.64,24.74,118117.98,Cash,Sherry Stephens
ORD-0000329,2025-10-24,Susan Mora,Brianborough,Wisconsin,Office Chair,Furniture,5,14214.87,16.23,59538.98,Credit Card,Darrell Armstrong
ORD-0000330,2024-11-23,David Kelley,Brandonbury,Tennessee,Dress,Clothing,4,39397.82,9.34,142872.25,Net Banking,Bryan Williams
ORD-0000331,2025-06-14,Amy Bentley,West Joannefort,Montana,Tennis Racket,Sports,4,40264.72,8.83,146837.38,Mobile Pay,Jesse Grimes
ORD-0000332,2024-10-14,Warren Patton,Brianview,Iowa,Fitness Tracker,Sports,4,33385.48,24.75,100490.29,Mobile Pay,Angelica Garcia
ORD-0000333,2024-03-15,David Jones,Lewisfort,Utah,Fitness Tracker,Sports,4,4747.35,9.85,17118.94,Net Banking,Rachel Allen DDS
ORD-0000334,2025-09-22,Charles Martinez,Normanfurt,Hawaii,Organic Milk,Grocery,10,46790.17,22.09,364542.21,Net Banking,Rachel Allen DDS
ORD-0000335,2024-09-03,Tyler Sloan,East John,North Dakota,Tennis Racket,Sports,5,39814.15,14.31,170583.73,Debit Card,Sean Cervantes
ORD-0000336,2025-08-08,Michael Brown,Williamsland,South Carolina,T-Shirt,Clothing,5,38984.37,20.59,154787.44,Cash,Sean Cervantes
ORD-0000337,2024-07-18,Joshua Petersen,Brockfort,Kentucky,T-Shirt,Clothing,5,48803.34,15.93,205144.84,Debit Card,Jesse Grimes
ORD-0000338,2024-02-26,Richard Nichols,Wandaport,Oklahoma,Jeans,Clothing,9,11192.47,17.49,83114.16,Credit Card,Sean Cervantes
ORD-0000339,2024-07-31,Dr. Debra Larson MD,Lake Jessica,Oklahoma,Yoga Mat,Sports,8,15703.83,11.29,111446.94,Debit Card,Heather Smith
ORD-0000340,2024-10-02,Mr. Todd Juarez,Solomonport,Tennessee,Snack Pack,Grocery,5,38649.79,17.78,158889.29,Credit Card,Jesse Grimes
ORD-0000341,2025-01-04,Christopher Hill,Cherylville,Montana,Office Chair,Furniture,5,40769.61,23.76,155413.75,Mobile Pay,Sherry Stephens
ORD-0000342,2024-04-11,Thomas Mahoney,Laceyfort,New Jersey,Tennis Racket,Sports,7,11714.09,22.58,63483.34,Cash,Shawn Cunningham
ORD-0000343,2024-03-01,Brian Smith,Mooremouth,Nebraska,Coffee Table,Furniture,10,14268.12,12.04,125502.38,Net Banking,Shawn Cunningham
ORD-0000344,2025-06-13,Deborah Calderon,Bowersbury,Kentucky,Tennis Racket,Sports,2,45883.29,14.0,78919.26,Debit Card,Rachel Allen DDS
